"index" "Data" "Hora" "ID_antigo" "ID_novo" "revisor" "plotID" "qdID" "Dupla" "Especie.com.Certeza" "Palpite.Especie" "Nome.Cientifico" "Genero" "Familia" "Subordem" "Ordem" "Classe" "Enviar.Especialista" "Lat" "Lon" "Alt" "Precision" "ErrorCoor" "Exclude" "Foto.Toda.Carcaca" "Foto.Toda.Carcaca.1" "Foto.Cabeca.de.Frente" "Foto.Cabeca.de.Frente.1" "Foto.Cabeca.de.Lado" "Foto.Cabeca.de.Lado.1" "Foto.da.Pata" "Foto.da.Pata.1" "Outra.Foto1" "Outra.Foto1.1" "Outra.Foto2" "Outra.Foto2.1" "Carcaca.Coletada." "Tecido.Coletado." "Observacoes" "X_id" "X_uuid" "X_submission_time" "X_validation_status" "kobo_index" "form_kobo" "start" "end" "Coordenada.da.carcaca"
497 "01/11/2020" "08:54:00.000-04:00" "P10666_0853" "P10666_0853" "Barbara" "P10666" "234" "Dupla1" "Macaco-prego" "Macaco-prego" "Sapajus cay" "Sapajus" "Cebidae" "" "Primates" "Mammalia" "não" -16.745438 -56.145605 131.2996216 3.21600008 "" "" "16042352140018344432853067316201-8_53_53.jpg" "Foto Toda Carcaca" "1604235271829222857091284670139-8_54_41.jpg" "Foto Cabeca Frente" "16042352563785677860241081012753-8_54_26.jpg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Sim" "Sim" "" 72699126 "9fb2d1d9-114a-4654-aa33-6f3f8854689e" "2020-11-02T13:34:52" "" 19 "ismaelvbrack" "2020-11-01T08:52:54.197-04:00" "2020-11-01T08:54:56.929-04:00" "-16.745438 -56.145605 131.29962158203125 3.2160000801086426"
498 "01/11/2020" "09:02:00.000-04:00" "P10666_0900" "P10666_0900" "Barbara" "P10666" "234" "Dupla1" "Macaco-prego" "Macaco-prego" "Sapajus cay" "Sapajus" "Cebidae" "" "Primates" "Mammalia" "não" -16.745469 -56.145621 125.6166382 3.21600008 "" "" "16042356494125895483208919482059-9_1_17.jpg" "Foto Toda Carcaca" "16042356977183486815709767225-9_1_50.jpg" "Foto Cabeca Frente" "1604235717862957599561973140980-9_2_11.jpg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Sim" "" 72699630 "045c71fb-f9b1-482e-a5df-e5e21faa287c" "2020-11-02T13:38:14" "" 20 "ismaelvbrack" "2020-11-01T09:00:25.824-04:00" "2020-11-01T09:02:23.657-04:00" "-16.745469 -56.145621 125.61663818359375 3.2160000801086426"
500 "02/11/2020" "08:22:00.000-04:00" "P11379_0821" "P11379_0821" "Ismael" "P11379" "250" "Dupla1" "Queixada" "Queixada" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "não" -16.77656 -56.10905 122 6 "yes" "" "20201102_082335-21_9_27.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Sim" "" 72762106 "87441ed5-4069-47f6-9e03-6f416c49bd9e" "2020-11-03T01:10:45" "" 3 "ismaelvbrack" "2020-11-02T21:07:34.626-04:00" "2020-11-02T21:10:07.210-04:00" "-16.46623 -56.6548 122 6"
502 "02/11/2020" "07:43:00.000-04:00" "P11381_0743" "P11381_0743" "Ismael" "P11381" "250" "Dupla1" "Queixada" "Queixada" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "" -16.77475 -56.10906 123 23.33300018 "yes" "" "20201102_074508-21_1_35.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 72761897 "74dca9a4-7aaa-49c4-809e-da401a02bbb5" "2020-11-03T01:03:26" "" 5 "ismaelvbrack" "2020-11-02T20:58:07.097-04:00" "2020-11-02T21:03:15.536-04:00" "-16.4649 -56.6555 123 23.33300018310547"
505 "02/11/2020" "07:01:00.000-04:00" "P11498" "P11498_0701" "Ismael" "P11498" "250" "Dupla1" "" "Cutia" "Dasyprocta azarae" "Dasyprocta" "Dasyproctidae" "" "Rodentia" "Mammalia" "" -16.777521 -56.103551 134.0606079 4.644999981 "" "" "16043148352659048799582053814889-7_0_54.jpg" "Foto Toda Carcaca" "16043148610287128750129455299302-7_1_9.jpg" "Foto Cabeca Frente" "16043148733158844154992557071750-7_1_25.jpg" "Foto Cabeca Lado" "" "Sem Foto" "16043148976342049985567194469357-7_1_49.jpg" "Outra Foto 1" "" "Sem Foto" "Não" "Não" "" 72699994 "13835ee7-7e86-4897-b557-ffa957de648b" "2020-11-02T13:40:10" "" 21 "ismaelvbrack" "2020-11-02T07:00:05.888-04:00" "2020-11-02T07:01:59.676-04:00" "-16.777521 -56.103551 134.06060791015625 4.644999980926514"
510 "03/11/2020" "07:39:00.000-04:00" "P7621_0739" "P7621_0739" "Ismael" "P7621" "174" "Dupla1" "Veado-mateiro [cf.]" "" "" "Mazama" "Cervidae" "" "Artiodactyla" "Mammalia" "" -16.74192 -56.26588 0 0 "yes" "" "IMG-20201104-WA0013-11_43_33.jpg" "Foto Toda Carcaca" "IMG-20201104-WA0010-11_44_1.jpg" "Foto Cabeca Frente" "IMG-20201104-WA0011-11_44_19.jpg" "Foto Cabeca Lado" "" "Sem Foto" "IMG-20201104-WA0017-11_44_33.jpg" "Outra Foto 1" "IMG-20201104-WA0015-11_44_51.jpg" "Outra Foto 2" "Sim" "Não" "Erro na planilha" 72974326 "f275068c-1269-4155-809b-7d43f2275d94" "2020-11-04T15:45:47" "" 40 "ismaelvbrack" "2020-11-04T11:42:19.489-04:00" "2020-11-04T11:45:27.420-04:00" "-16.4438 -56.15559 0 0"
511 "04/11/2020" "17:02:00.000-05:00" "P13296_1702" "P13296_1702" "Danielle" "P13296" "238" "Dupla1" "Queixada" "Queixada" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "" -16.6596699 -56.14704801 0 0 "foraPlot" "" "IMG_7335-18_59_28.jpg" "Foto Toda Carcaca" "" "Sem Foto" "IMG_7336-18_59_35.jpg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "Bem antiga" 73347544 "126a7d6f-101a-4d61-bf75-e86dfba66b3b" "2020-11-07T15:08:25" "" 489 "dusma" "2020-11-04T18:58:31.265-05:00" "2020-11-04T19:00:12.712-05:00" "-16.659658 -56.14705 0 0"
517 "04/11/2020" "16:29:00.000-04:00" "P13195_1628" "P13195_1629" "Flamarion" "P13195" "238" "Dupla2" "Ouriço; Coandu" "" "Coendou prehensilis" "Coendou" "Erethizontidae" "" "Rodentia" "Mammalia" "" -16.661915 -56.151329 126.3182983 9.647999763 "" "" "16045217336426953322019510700618-16_29_10.jpg" "Foto Toda Carcaca" "16045217610578872338748040566455-16_29_30.jpg" "Foto Cabeca Frente" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "Perto do tanque PTQ2" 73009614 "3aa5716c-5b5e-4de8-9da9-4a293f09f477" "2020-11-04T21:58:27" "" 29 "ismaelvbrack" "2020-11-04T16:27:59.417-04:00" "2020-11-04T16:29:57.738-04:00" "-16.661915 -56.151329 126.31829833984375 9.64799976348877"
528 "04/11/2020" "17:09:00.000-04:00" "PTQ2" "PTQ2_1709" "Danielle" "PTQ2" "238" "Dupla1" "Tatu-cascudo" "Tatu-cascudo" "Euphractus sexcinctus" "Euphractus" "Dasypodidae" "" "Cingulata" "Mammalia" "" -16.661593 -56.150844 134.7371826 3.21600008 "" "" "16045240707284794850436595591214-17_8_7.jpg" "Foto Toda Carcaca" "16045240985945263537806610822196-17_8_27.jpg" "Foto Cabeca Frente" "16045241137578736660564698843678-17_8_44.jpg" "Foto Cabeca Lado" "" "Sem Foto" "16045241304786011012666987497085-17_8_58.jpg" "Outra Foto 1" "" "Sem Foto" "Não" "Não" "" 73010499 "81fb9e76-f743-4dad-84fe-ab6fa8848288" "2020-11-04T22:02:26" "" 42 "ismaelvbrack" "2020-11-04T17:06:57.685-04:00" "2020-11-04T17:09:52.714-04:00" "-16.661593 -56.150844 134.7371826171875 3.2160000801086426"
529 "04/11/2020" "17:12:00.000-04:00" "PTQ2_1711" "PTQ2_1712" "Danielle" "PTQ2" "238" "Dupla1" "" "Quati" "Nasua nasua" "Nasua" "Procyonidae" "" "Carnivora" "Mammalia" "sim" -16.661591 -56.15083 131.9658813 8.147000313 "" "" "16045242861186607679049579556726-17_11_34.jpg" "Foto Toda Carcaca" "16045243020948452997968656090539-17_11_54.jpg" "Foto Cabeca Frente" "16045243204523737463772284786983-17_12_13.jpg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 73011179 "fe859f07-89b7-41a7-bffc-23e5b6e61933" "2020-11-04T22:06:15" "" 43 "ismaelvbrack" "2020-11-04T17:09:53.838-04:00" "2020-11-04T17:12:36.757-04:00" "-16.661591 -56.15083 131.96588134765625 8.147000312805176"
532 "05/11/2020" "06:21:00.000-05:00" "P9613_0619" "P9613_0619" "Gabriela" "P9613" "216" "Dupla1" "Queixada" "Queixada" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "Já revisada" -16.70726 -56.1816 124.015564 3.21600008 "" "" "16045752024593512550506336988504-6_20_18.jpg" "Foto Toda Carcaca" "" "Sem Foto" "16045752347248562720642195528794-6_20_48.jpg" "Foto Cabeca Lado" "" "Sem Foto" "16045752590136186728743402944191-6_21_17.jpg" "Outra Foto 1" "" "Sem Foto" "Não" "Não" "" 73086889 "6e5d5941-b5b8-470d-ad27-6fbded1cf3fd" "2020-11-05T12:25:44" "" 483 "dusma" "2020-11-05T05:40:30.929-05:00" "2020-11-05T06:21:27.492-05:00" "-16.707248 -56.181086 124.01556396484375 3.2160000801086426"
536 "05/11/2020" "16:58:00.000-04:00" "P13449_1658" "P13449_1658" "Danielle" "P13449" "238" "Dupla1" "Anta" "Anta" "Tapirus terrestris" "Tapirus" "Tapiridae" "" "Perissodactyla" "Mammalia" "não" -16.666767 -56.140006 128.5444946 3.21600008 "" "" "16046098958446726565846923489971-16_58_25.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "16046099097103227415726327744235-16_58_42.jpg" "Outra Foto 1" "" "Sem Foto" "Não" "Não" "" 73425348 "a6effce2-b767-4967-b698-c1e6d32b7726" "2020-11-08T15:32:16" "" 57 "ismaelvbrack" "2020-11-05T16:57:50.812-04:00" "2020-11-05T16:58:56.030-04:00" "-16.666767 -56.140006 128.54449462890625 3.2160000801086426"
538 "05/11/2020" "15:48:00.000-03:00" "P13285_1646" "P13285_1646" "Danielle" "P13285" "238" "Dupla1" "" "Tamanduá-mirim" "Tamandua tetradactyla" "Tamandua" "Myrmecophagidae" "" "Pilosa" "Mammalia" "" -16.6700207 -56.1470504 121.8712769 6.967999935 "yes" "" "1604601999877976163193437049021-15_47_16.jpg" "Foto Toda Carcaca" "16046020424681430168863016610318-15_47_32.jpg" "Foto Cabeca Frente" "16046020616068030415153817188413-15_47_51.jpg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 74449007 "e358a736-298d-45db-b410-23dc17558113" "2020-11-16T09:13:25" "" 89 "ismaelvbrack" "2020-11-05T06:31:33.033-03:00" "2020-11-05T15:48:41.192-03:00" "-16.686837 -56.174761 121.87127685546875 6.9679999351501465"
540 "06/11/2020" "07:04:00.000-04:00" "P10335_0804" "P10335_0804" "Danielle" "P10335" "229" "Dupla1" "Macaco-prego" "Macaco-prego" "Sapajus cay" "Sapajus" "Cebidae" "" "Primates" "Mammalia" "não" -16.657355 -56.162982 127.3 1.532999992 "" "" "16046605737397816788028009717527-7_3_5.jpg" "Foto Toda Carcaca" "16046605958221521701636328288136-7_3_46.jpg" "Foto Cabeca Frente" "16046606348478400441734301852124-7_4_13.jpg" "Foto Cabeca Lado" "" "Sem Foto" "16046606578721050741882616360054-7_4_25.jpg" "Outra Foto 1" "" "Sem Foto" "Sim" "Não" "" 73453193 "05a98a94-921c-4ac7-9c94-44832a0c0b87" "2020-11-08T22:26:45" "" 496 "dusma" "2020-11-06T05:42:44.179-04:00" "2020-11-18T19:58:29.780-03:00" "-16.657355 -56.162982 127.3 1.5329999923706055"
542 "07/11/2020" "07:07:00.000-04:00" "P16527_0704" "P16527_0704" "Ismael" "P16527" "262" "Dupla1" "Caititu" "" "Pecari tajacu" "Pecari" "Tayassuidae" "" "Artiodactyla" "Mammalia" "" -16.686372 -56.09101 126.2 1.366000056 "" "" "16047471649961263472959-7_6_29.jpg" "Foto Toda Carcaca" "" "Sem Foto" "1604747201687621218870-7_6_57.jpg" "Foto Cabeca Lado" "" "Sem Foto" "16047472281161109972980-7_7_19.jpg" "Outra Foto 1" "" "Sem Foto" "Não" "Não" "" 73345801 "7cbcce0f-8bde-4360-a983-6ec4618cc706" "2020-11-07T14:48:00" "" 486 "dusma" "2020-11-07T07:04:04.651-04:00" "2020-11-07T07:07:40.177-04:00" "-16.686372 -56.09101 126.2 1.3660000562667847"
543 "07/11/2020" "07:59:00.000-04:00" "P16524_0758" "P16524_0758" "Ismael" "P16524" "262" "Dupla1" "Anta" "Anta" "Tapirus terrestris" "Tapirus" "Tapiridae" "" "Perissodactyla" "Mammalia" "não" -16.688652 -56.090462 132.2 1.465999961 "" "" "16047503341371318754639-7_59_12.jpg" "Foto Toda Carcaca" "" "Sem Foto" "1604750358765822551828-7_59_26.jpg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Sim" "" 73345828 "307a9945-9463-478f-8a58-32445709beb4" "2020-11-07T14:48:13" "" 487 "dusma" "2020-11-07T07:07:40.820-04:00" "2020-11-07T07:59:37.481-04:00" "-16.688652 -56.090462 132.2 1.465999960899353"
544 "07/11/2020" "08:29:00.000-04:00" "P16524_0823" "P16524_0823" "Ismael" "P16524" "262" "Dupla1" "Paca" "" "Cuniculus paca" "Cuniculus" "Cuniculidae" "" "Rodentia" "Mammalia" "" -16.689068 -56.091147 127.8 1 "" "" "1604751838135548792734-8_25_10.jpg" "Foto Toda Carcaca" "" "Sem Foto" "1604752018442588651675-8_27_7.jpg" "Foto Cabeca Lado" "" "Sem Foto" "1604752046544841378669-8_28_24.jpg" "Outra Foto 1" "16047521232321964664321-8_29_0.jpg" "Outra Foto 2" "Sim" "Sim" "" 73345845 "33856365-3a83-4f1b-a05a-51589bc11651" "2020-11-07T14:48:18" "" 488 "dusma" "2020-11-07T07:59:37.884-04:00" "2020-11-07T08:29:22.549-04:00" "-16.689068 -56.091147 127.8 1"
545 "07/11/2020" "07:46:00.000-05:00" "PTQ13_0746" "PTQ13_0746" "Ismael" "PTQ13" "262" "Dupla1" "Caititu" "Queixada" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "" -16.69332983 -56.09256247 0 0 "yes" "" "IMG_7452-11_17_4.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 73348400 "52feb3ea-c9bb-44c7-a8ae-bd88f4358b10" "2020-11-07T15:19:21" "" 491 "dusma" "2020-11-06T06:46:50.621-05:00" "2020-11-07T11:18:01.543-05:00" "-16.41368 -56.05299 0 0"
547 "07/11/2020" "19:51:00.000-03:00" "P15932_1750" "P15932_1750" "Ismael" "P15932" "246" "Dupla1" "Cutia" "" "Dasyprocta azarae" "Dasyprocta" "Dasyproctidae" "" "Rodentia" "Mammalia" "" -16.69984 -56.13661 127.7902222 3.21600008 "yes" "" "16047894576838044013888256902023-19_51_22.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 73376219 "4946e7ec-8864-45dd-acc2-b4d38bdbbc6e" "2020-11-07T22:29:45" "" 493 "dusma" "2020-11-07T19:50:01.873-03:00" "2020-11-07T19:51:37.318-03:00" "-16.69941 -56.132315 127.79022216796875 3.2160000801086426"
548 "07/11/2020" "17:42:00.000-03:00" "P15932_1742" "P15932_1742" "Ismael" "P15932" "246" "Dupla1" "" "Cutia" "Dasyprocta azarae" "Dasyprocta" "Dasyproctidae" "" "Rodentia" "Mammalia" "" -16.699835 -56.136688 0 0 "no" "" "C9040B32C1B4430F5E6F929FAF534AAB_IMG_20201107_174043-20_26_4.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "Planilha não abriu na hora da amostragem" 73376221 "f123d87e-e635-4bb6-877b-60e1a3f6a210" "2020-11-07T22:29:46" "" 494 "dusma" "2020-11-07T20:24:59.714-03:00" "2020-11-07T20:26:53.867-03:00" "-16.699835 -56.136688 0 0"
555 "07/11/2020" "07:41:00.000-04:00" "Ptq14_0739" "PTQ14_0739" "Ismael" "PTQ14" "262" "Dupla2" "Tamanduá-bandeira" "" "Myrmecophaga tridactyla" "Myrmecophaga" "Myrmecophagidae" "" "Pilosa" "Mammalia" "" -16.68425 -56.08416 130.2989502 3.21600008 "" "" "16047456479164859877284280195711-6_41_0.jpg" "Foto Toda Carcaca" "" "Sem Foto" "16047456723433559913996898979557-6_41_26.jpg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Sim" "Não" "" 73383188 "39aa5bf1-0df1-4d0d-bfac-9d8ddeb00acf" "2020-11-08T00:29:14" "" 53 "ismaelvbrack" "2020-11-07T06:39:30.353-04:00" "2020-11-07T06:41:48.113-04:00" "-16.68418 -56.084647 130.2989501953125 3.2160000801086426"
557 "07/11/2020" "07:07:00.000-04:00" "P16723_0705" "P16723_0705" "Ismael" "P16723" "262" "Dupla1" "" "Porco" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "sim" -16.688741 -56.081532 131.9356689 3.21600008 "" "" "16047435616457315052360790282589-6_6_11.jpg" "Foto Toda Carcaca" "16047436103097380109402906804656-6_6_59.jpg" "Foto Cabeca Frente" "16047435803356895230496514594695-6_6_41.jpg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 73402770 "77dd8038-1366-4d14-9a52-52266b43dc74" "2020-11-08T09:35:14" "" 56 "ismaelvbrack" "2020-11-07T06:04:31.153-04:00" "2020-11-07T06:07:12.903-04:00" "-16.688741 -56.081532 131.9356689453125 3.2160000801086426"
560 "07/11/2020" "07:31:00.000-04:00" "PTQ13_0729" "PTQ13_0729" "Ismael" "PTQ13" "262" "Dupla2" "" "Queixada" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "sim" -16.693506 -56.09255 129.0852051 3.21600008 "" "" "1604748616052338750198508152493-7_30_25.jpg" "Foto Toda Carcaca" "1604748634586517054169169663464-7_30_49.jpg" "Foto Cabeca Frente" "16047486665395038308883399688152-7_31_16.jpg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Sim" "Sim" "" 73425405 "d056e156-58c1-4e8e-9551-fded3126fcba" "2020-11-08T15:32:59" "" 62 "ismaelvbrack" "2020-11-07T07:29:20.767-04:00" "2020-11-07T07:31:39.245-04:00" "-16.693506 -56.09255 129.085205078125 3.2160000801086426"
562 "07/11/2020" "16:09:00.000-03:00" "P16261_1610" "P16261_1610" "Ismael" "P16261" "246" "Dupla1" "Tamanduá-mirim" "" "Tamandua tetradactyla" "Tamandua" "Myrmecophagidae" "" "Pilosa" "Mammalia" "" -16.708722 -56.120518 0 0 "no" "" "IMG_20201107_170953-12_30_33.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Sim" "Sim" "" 74449857 "667ef643-90d4-4331-adf2-46904a43f510" "2020-11-16T09:19:21" "" 83 "ismaelvbrack" "2020-11-10T12:29:09.703-03:00" "2020-11-10T12:31:08.632-03:00" "-16.708722 -56.120518 0 0"
563 "07/11/2020" "16:52:00.000-03:00" "P16280_1654" "P16280_1654" "Ismael" "P16280" "246" "Dupla1" "Queixada" "" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "sim" -16.709856 -56.119542 0 0 "no" "" "IMG_20201107_173142-12_32_28.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "IMG_20201107_173258-12_32_43.jpg" "Outra Foto 1" "IMG_20201107_173318-12_32_53.jpg" "Outra Foto 2" "Sim" "Não" "" 74449922 "43e9a2b0-a692-40f1-aad8-6ed4f7e2662e" "2020-11-16T09:19:50" "" 96 "ismaelvbrack" "2020-11-10T12:31:08.834-03:00" "2020-11-10T12:33:30.410-03:00" "-16.709856 -56.119542 0 0"
564 "07/11/2020" "17:30:00.000-03:00" "P16258_1730" "P16258_1730" "Ismael" "P16258" "246" "Dupla1" "" "Veado" "Mazama americana" "Mazama" "Cervidae" "" "Artiodactyla" "Mammalia" "sim" -16.711629 -56.120971 0 0 "no" "" "IMG_20201107_175411_1-12_35_33.jpg" "Foto Toda Carcaca" "" "Sem Foto" "IMG_20201107_175525_1-12_36_46.jpg" "Foto Cabeca Lado" "" "Sem Foto" "IMG_20201107_175506_1-12_36_26.jpg" "Outra Foto 1" "IMG_20201107_175540-12_36_34.jpg" "Outra Foto 2" "Sim" "Não" "" 74450008 "17a69184-721a-4011-ba79-8a8efa859469" "2020-11-16T09:20:29" "" 97 "ismaelvbrack" "2020-11-10T12:33:31.117-03:00" "2020-11-10T12:37:09.773-03:00" "-16.711629 -56.120971 0 0"
566 "08/11/2020" "07:43:00.000-03:00" "P11830_0743" "P11830_0743" "Ismael" "P11830" "256" "Dupla2" "Anta" "Anta" "Tapirus terrestris" "Tapirus" "Tapiridae" "" "Perissodactyla" "Mammalia" "não" -16.663769 -56.105573 0 0 "no" "" "WhatsApp Image 2020-12-06 at 15.20.48-15_34_11.jpeg" "Foto Toda Carcaca" "WhatsApp Image 2020-12-06 at 15.20.47-15_34_15.jpeg" "Foto Cabeca Frente" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Sim" "Não" "" 77552623 "aca760a2-9791-4079-90b5-fe56bd4760bd" "2020-12-06T18:34:49" "" 526 "dusma" "2020-12-06T15:22:47.753-03:00" "2020-12-06T15:34:38.035-03:00" "-16.663769 -56.105573 0 0"
567 "08/11/2020" "07:58:00.000-03:00" "P11830_0758" "P11830_0758" "Ismael" "P11830" "256" "Dupla2" "Queixada" "Queixada" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "não" -16.663157 -56.105777 0 0 "no" "" "WhatsApp Image 2020-12-06 at 15.22.05-15_39_9.jpeg" "Foto Toda Carcaca" "WhatsApp Image 2020-12-06 at 15.22.06-15_38_44.jpeg" "Foto Cabeca Frente" "WhatsApp Image 2020-12-06 at 15.22.06 (1)-15_39_17.jpeg" "Foto Cabeca Lado" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Sim" "Não" "" 77553180 "f7b0b660-2bf4-4653-9535-12cf77975dda" "2020-12-06T18:40:03" "" 527 "dusma" "2020-12-06T15:34:38.060-03:00" "2020-12-06T15:39:51.829-03:00" "-16.663157 -56.105777 0 0"
568 "08/11/2020" "08:05:00.000-04:00" "P11580_0803" "P11580_0803" "Ismael" "P11580" "256" "Dupla1" "" "Queixada" "Tayassu pecari" "Tayassu" "Tayassuidae" "" "Artiodactyla" "Mammalia" "sim" -16.66632 -56.11801 127.5949097 3.21600008 "" "" "16048370127885488371647408613770-8_3_44.jpg" "Foto Toda Carcaca" "16048370288962008060712572782870-8_4_0.jpg" "Foto Cabeca Frente" "16048370629156801692030936375733-8_4_34.jpg" "Foto Cabeca Lado" "" "Sem Foto" "16048370918518183107777150194932-8_5_3.jpg" "Outra Foto 1" "" "Sem Foto" "Sim" "Não" "" 73425506 "d82257e3-43c3-4364-b942-f0d7c9fce177" "2020-11-08T15:34:11" "" 46 "ismaelvbrack" "2020-11-08T08:03:01.669-04:00" "2020-11-08T08:06:06.209-04:00" "-16.665838 -56.118218 127.59490966796875 3.2160000801086426"
569 "08/11/2020" "07:56:00.000-04:00" "P11580_0754" "P11580_0754" "Ismael" "P11580" "256" "Dupla2" "" "Cutia" "Dasyprocta azarae" "Dasyprocta" "Dasyproctidae" "" "Rodentia" "Mammalia" "" -16.665893 -56.118043 128.37146 3.21600008 "" "" "16048364951773589358068663375752-7_55_5.jpg" "Foto Toda Carcaca" "16048365198476156618587043734717-7_55_30.jpg" "Foto Cabeca Frente" "" "Sem Foto" "" "Sem Foto" "16048365499305898857111690664808-7_55_59.jpg" "Outra Foto 1" "" "Sem Foto" "Sim" "Não" "" 73425475 "6efe48de-50ec-4a0d-8d50-b62cda43fe99" "2020-11-08T15:33:54" "" 61 "ismaelvbrack" "2020-11-08T07:54:18.768-04:00" "2020-11-08T07:57:19.941-04:00" "-16.665893 -56.118043 128.3714599609375 3.2160000801086426"
570 "08/11/2020" "07:06:00.000-04:00" "P11580_0704" "P11580_0704" "Ismael" "P11580" "256" "Dupla1" "Macaco-prego" "Macaco-prego" "Sapajus cay" "Sapajus" "Cebidae" "" "Primates" "Mammalia" "" -16.66632 -56.11801 133.110321 3.328000069 "" "" "1604833487600574581521776264752-7_5_30.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Sim" "Não" "" 73425433 "7080d34d-3363-47fc-9d8c-4c2b58d227c1" "2020-11-08T15:33:26" "" 64 "ismaelvbrack" "2020-11-08T07:03:57.891-04:00" "2020-11-08T07:11:14.945-04:00" "-16.666855 -56.117454 133.11032104492188 3.328000068664551"
571 "08/11/2020" "07:27:00.000-04:00" "P11580_0727" "P11580_0727" "Ismael" "P11580" "256" "Dupla2" "" "" "Pecari tajacu" "Pecari" "Tayassuidae" "" "Artiodactyla" "Mammalia" "sim" -16.665966 -56.117707 132.0827026 3.21600008 "" "" "16048348533138450683143189416805-7_27_51.jpg" "Foto Toda Carcaca" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "" "Sem Foto" "Não" "Não" "" 73425435 "7d56b180-f2ad-4dd2-b456-ba3721f2d911" "2020-11-08T15:33:27" "" 65 "ismaelvbrack" "2020-11-08T07:26:44.370-04:00" "2020-11-08T07:28:01.429-04:00" "-16.665966 -56.117707 132.08270263671875 3.2160000801086426"
573 "08/11/2020" "07:00:00.000-04:00" "P11639_0659" "P11639_0659" "Ismael" "P11639" "256" "Dupla1" "Macaco-prego" "Macaco-prego" "Sapajus cay" "Sapajus" "Cebidae" "" "Primates" "Mammalia" "" -16.664112 -56.115209 130.7374268 3.21600008 "" "" "16048331082746087382102607633259-6_58_54.jpg" "Foto Toda Carcaca" "" "Sem Foto" "16048331414217689394612365918702-6_59_16.jpg" "Foto Cabeca Lado" "" "Sem Foto" "16048331687378178508475592483805-6_59_40.jpg" "Outra Foto 1" "" "Sem Foto" "Sim" "Não" "" 73502711 "4059c6df-d3b3-4686-b1a5-ead7dbb178b5" "2020-11-09T11:02:29" "" 67 "ismaelvbrack" "2020-11-08T06:57:58.535-04:00" "2020-11-08T07:00:21.219-04:00" "-16.664112 -56.115209 130.7374267578125 3.2160000801086426"
